Devname1,Devname2,Tossingprob
denis.roy,jdt-doc-inbox,7.75E-03
denis.roy,jeffmcaffer,7.75E-03
denis.roy,jst-inbox,7.75E-03
denis.roy,kaloyan.r,7.75E-03
denis.roy,karl.matthias,3.88E-02
denis.roy,kitlo,1.55E-02
denis.roy,kwesi,7.75E-03
denis.roy,lara.ziosi,7.75E-03
denis.roy,lucas.bigeardel,7.75E-03
denis.roy,markus_keller,2.33E-02
denis.roy,martin.oberhuber,1.55E-02
denis.roy,matt.ward,1.55E-02
denis.roy,mik.kersten,7.75E-03
denis.roy,mistria,7.75E-03
denis.roy,mylyn-inbox,7.75E-03
denis.roy,nathan,7.75E-03
denis.roy,nathan.gervais,7.75E-03
denis.roy,nickboldt,2.33E-02
denis.roy,nickboldt+bugzilla,7.75E-03
denis.roy,nicolas.bros,7.75E-03
denis.roy,nobody,7.75E-03
denis.roy,ohf.stem-inbox,7.75E-03
denis.roy,ohurley,7.75E-03
denis.roy,paul,7.75E-03
denis.roy,pde-doc-inbox,7.75E-03
denis.roy,pde-ui-inbox,7.75E-03
denis.roy,phoenix.ui-inbox,7.75E-03
denis.roy,photran-inbox,7.75E-03
denis.roy,php.doc-inbox,7.75E-03
denis.roy,planeteclipse.admin-inbox,7.75E-03
denis.roy,platform-debug-inbox,7.75E-03
denis.roy,platform-doc-inbox,2.33E-02
denis.roy,platform-releng-inbox,7.75E-03
denis.roy,platform-swt-inbox,7.75E-03
denis.roy,platform-ui-inbox,7.75E-03
denis.roy,pombredanne,7.75E-03
denis.roy,portal-inbox,1.55E-02
denis.roy,robert.elves,7.75E-03
denis.roy,ryan.d.brooks,7.75E-03
denis.roy,sebastian.zarnekow,7.75E-03
denis.roy,sharon.corbett,2.33E-02
denis.roy,spowell,7.75E-03
denis.roy,steffen.pingel,7.75E-03
denis.roy,stephan.herrmann,1.55E-02
denis.roy,stepper,7.75E-03
denis.roy,swagiaal,7.75E-03
denis.roy,thanh.ha,7.75E-03
denis.roy,thomas,7.75E-03
denis.roy,virgo-inbox,7.75E-03
denis.roy,wayne,1.55E-02
denis.roy,webmaster,1.55E-02
denis.roy,werner.keil,7.75E-03
denise.mahar,blaise.doughan,5.00E-01
denise.mahar,matt.macivor,5.00E-01
dennis.huebner,duncan.r.mills,1.25E-01
dennis.huebner,jan.koehnlein,1.25E-01
dennis.huebner,m2t.xpand-inbox,1.25E-01
dennis.huebner,nicolas.bros,1.25E-01
dennis.huebner,schoenbach,1.25E-01
dennis.huebner,sven.efftinge,2.50E-01
dennis.huebner,tmf.xtext-inbox,1.25E-01
dennis.nguyen.06,grahame,5.00E-01
dennis.nguyen.06,zstorok,5.00E-01
dennis.oflynn,danhui.you,8.33E-02
dennis.oflynn,edyta.kalka,8.33E-02
dennis.oflynn,glenn.everitt,1.67E-01
dennis.oflynn,jim.wright,8.33E-02
dennis.oflynn,marcin.okraszewski,2.50E-01
dennis.oflynn,pawel.kaczmarek,1.67E-01
dennis.oflynn,piotr.jaworowski,8.33E-02
dennis.oflynn,webmaster,8.33E-02
dennis.vaughn,tim-at-eclipse,1
dennis.wagelaar,william.piers,1
design,max,1
developer,gunnar,5.00E-01
developer,kristian.duske,5.00E-01
device.tml-inbox,nkvg64,1
devin_steffler,aniefer,1.25E-01
devin_steffler,dave.daoust,1.25E-01
devin_steffler,devinsteffler.lists,6.25E-01
devin_steffler,markus.schorn,1.25E-01
devinsteffler.lists,aniefer,1.67E-01
devinsteffler.lists,cdt-core-inbox,1.67E-01
devinsteffler.lists,dave.daoust,8.33E-02
devinsteffler.lists,dschaefer,1.67E-01
devinsteffler.lists,gheorghe,8.33E-02
devinsteffler.lists,jcamelon,8.33E-02
devinsteffler.lists,john.camelon,8.33E-02
devinsteffler.lists,markus.schorn,1.67E-01
devnull,baumanbr,5.00E-01
devnull,caniszczyk,5.00E-01
dfferber,elaskavaia.cdt,3.33E-01
dfferber,erc,3.33E-01
dfferber,g.watson,3.33E-01
dfholt,cbridgha,2.50E-01
dfholt,jlanuti,2.50E-01
dfholt,nagrawal,2.50E-01
dfholt,tyip,2.50E-01
dfiguero,bjorn.freeman-benson,2.50E-01
dfiguero,eromero,5.00E-01
dfiguero,nickboldt,1.25E-01
dfiguero,webmaster,1.25E-01
dfriedland,sascha,1
dgaff.eclipse,anthony.berent,1.43E-01
dgaff.eclipse,denis.roy,1.43E-01
dgaff.eclipse,martin.oberhuber,1.43E-01
dgaff.eclipse,pawel.piech,2.86E-01
dgaff.eclipse,ted.williams,1.43E-01
dgaff.eclipse,webmaster,1.43E-01
dgao,bluesoldier,7.41E-02
dgao,gump_gao,5.56E-01
dgao,lchen,3.70E-02
dgao,linhongc,3.70E-02
dgao,qwang,7.41E-02
dgao,whe,7.41E-02
dgao,xiong.zhang,3.70E-02
dgao,zqian,1.11E-01
dgreen99,david.green,6.67E-01
dgreen99,mik.kersten,1.67E-01
dgreen99,steffen.pingel,1.67E-01
dguilbaud,b.cormier,4.55E-02
dguilbaud,curtispd,9.09E-02
dguilbaud,ewchan,4.55E-02
dguilbaud,jerome.gout,4.55E-02
dguilbaud,jptoomey,9.09E-02
dguilbaud,julien.canches,1.36E-01
dguilbaud,kdsiefke,9.09E-02
dguilbaud,lxia,4.55E-02
dguilbaud,popescu,1.82E-01
dguilbaud,sleeloy,1.36E-01
dguilbaud,sylvain.duguet,4.55E-02
dguilbaud,toddmm,4.55E-02
dhale,seknoop,1
dhouib,camille.letavernier,1
diana.peh,whe,1
diegosr,rsanchez,1
dietisheim,andre.dietisheim,5.00E-01
dietisheim,stepper,5.00E-01
digitalrinaldo,remy.suen,1
digulla,nickboldt,5.00E-01
digulla,wyan,5.00E-01
dimitar.giormov,jst.j2ee-inbox,1.67E-01
dimitar.giormov,milen.manov,5.00E-01
dimitar.giormov,petya.sabeva,1.67E-01
dimitar.giormov,platform-ui-inbox,1.67E-01
dimzzy,alexander.shatalin,5.56E-02
dimzzy,artem.tikhomirov,5.56E-02
dimzzy,dstadnik,5.56E-02
dimzzy,gef-inbox,5.56E-02
dimzzy,gmf.models-inbox,5.56E-02
dimzzy,gmf.runtime.diagram-inbox,1.11E-01
dimzzy,gmf.ui-inbox,5.56E-02
dimzzy,marcelop,5.56E-02
dimzzy,mfeldman,1.11E-01
dimzzy,michael.golubev,5.56E-02
dimzzy,mik.kersten,5.56E-02
dimzzy,radek.dvorak,1.11E-01
dimzzy,shatalin,1.11E-01
dimzzy,steveshaw,5.56E-02
dingfelder,caniszczyk,1
dinglis,alain,1.74E-01
dinglis,bnicolle,4.35E-02
dinglis,cdt-build-inbox,4.35E-02
dinglis,cdt-core-inbox,4.35E-02
dinglis,cwiebe,8.70E-02
dinglis,dschaefe,4.35E-02
dinglis,dschaefer,8.70E-02
dinglis,hamer,4.35E-02
dinglis,jon,4.35E-02
dinglis,khapitas,4.35E-02
dinglis,lapensee,4.35E-02
dinglis,markus.schorn,4.35E-02
dinglis,mikhailk,8.70E-02
dinglis,mikhailkhod,4.35E-02
dinglis,nomis.cybercat,4.35E-02
dinglis,platform-debug-inbox,4.35E-02
dinglis,wswb0922,4.35E-02
dip,mkleint,5.00E-01
dip,mpiggott,5.00E-01
dirk_baeumer,adam_kiezun,3.83E-02
dirk_baeumer,aeschli,3.54E-02
dirk_baeumer,akiezun,2.95E-03
dirk_baeumer,alex.blewitt,2.95E-03
dirk_baeumer,andre_weinand,2.36E-02
dirk_baeumer,beatmik,2.95E-03
dirk_baeumer,benno.baumgartner,2.95E-03
dirk_baeumer,benno_baumgartner,8.85E-03
dirk_baeumer,camle,2.95E-03
dirk_baeumer,cdt-core-inbox,2.95E-03
dirk_baeumer,claude_knaus,1.18E-02
dirk_baeumer,daniel_megert,3.83E-02
dirk_baeumer,darin_wright,2.06E-02
dirk_baeumer,david_audel,2.95E-03
dirk_baeumer,deepakazad,2.95E-03
dirk_baeumer,dejan,2.95E-03
dirk_baeumer,didickman,2.95E-03
dirk_baeumer,eclipse,2.95E-03
dirk_baeumer,eclipse-bugs,2.95E-03
dirk_baeumer,eduardo_pereira,2.95E-03
dirk_baeumer,eric,2.95E-03
dirk_baeumer,erich_gamma,3.54E-02
dirk_baeumer,frankb,2.95E-03
dirk_baeumer,groups1,2.95E-03
dirk_baeumer,jdt-core-inbox,3.24E-02
dirk_baeumer,jdt-debug-inbox,3.54E-02
dirk_baeumer,jdt-doc-inbox,1.18E-02
dirk_baeumer,jdt-text-inbox,7.08E-02
dirk_baeumer,jdt-ui-inbox,3.54E-02
dirk_baeumer,jennifer_thorsley,5.90E-03
dirk_baeumer,john_arthorne,2.95E-03
dirk_baeumer,jsholl,2.95E-03
dirk_baeumer,kai-uwe_maetzel,5.01E-02
dirk_baeumer,kent_johnson,2.95E-03
dirk_baeumer,kevin_haaland,5.90E-03
dirk_baeumer,kevin_mcguire,8.85E-03
dirk_baeumer,krab,2.95E-03
dirk_baeumer,li-te_cheng,2.95E-03
dirk_baeumer,markus_keller,4.13E-02
dirk_baeumer,martin_aeschlimann,5.90E-02
dirk_baeumer,mhilpert,2.95E-03
dirk_baeumer,mike_wilson,1.47E-02
dirk_baeumer,nick_edgar,3.24E-02
dirk_baeumer,nikolaymetchev,2.95E-03
dirk_baeumer,olivier_thomann,5.90E-03
dirk_baeumer,pde-doc-inbox,2.95E-03
dirk_baeumer,pde-ui-inbox,8.85E-03
dirk_baeumer,per,2.95E-03
dirk_baeumer,philip_mayer,2.95E-03
dirk_baeumer,philippe_mulet,1.47E-02
dirk_baeumer,platform-ant-inbox,2.95E-03
dirk_baeumer,platform-compare-inbox,2.95E-03
dirk_baeumer,platform-core-inbox,2.95E-03
dirk_baeumer,platform-cvs-inbox,8.85E-03
dirk_baeumer,platform-debug-inbox,2.06E-02
dirk_baeumer,platform-help-inbox,2.95E-03
dirk_baeumer,platform-releng-inbox,2.95E-03
dirk_baeumer,platform-resources-inbox,2.95E-03
dirk_baeumer,platform-runtime-inbox,2.95E-03
dirk_baeumer,platform-search-inbox,8.85E-03
dirk_baeumer,platform-swt-inbox,2.95E-02
dirk_baeumer,platform-team-inbox,2.95E-03
dirk_baeumer,platform-text-inbox,2.06E-02
dirk_baeumer,platform-ui-inbox,4.72E-02
dirk_baeumer,platform-vcm-inbox,8.85E-03
dirk_baeumer,remy.suen,2.95E-03
dirk_baeumer,rfaust,5.90E-03
dirk_baeumer,rfuhrer,2.95E-03
dirk_baeumer,robert.simmons,2.95E-03
dirk_baeumer,rory_lucyshyn-wright,2.95E-03
dirk_baeumer,saff,1.18E-02
dirk_baeumer,sgunturi,2.95E-03
dirk_baeumer,silvio_boehler,1.47E-02
dirk_baeumer,stefan.zechmeister,2.95E-03
dirk_baeumer,susan_franklin,2.95E-03
dirk_baeumer,thomas_maeder,1.47E-02
dirk_baeumer,tip,5.90E-03
dirk_baeumer,tobias_widmer,2.95E-02
dirk_baeumer,webmaster,2.95E-03
dirk_baeumer,wylie_garvin,2.95E-03
dirkers,samwai,1
dj_houghton,agcattle,3.32E-03
dj_houghton,allan_godding,3.32E-03
dj_houghton,andre_weinand,6.64E-03
dj_houghton,aniefer,9.97E-03
dj_houghton,babel.core-inbox,3.32E-03
dj_houghton,birsan,9.97E-03
dj_houghton,brian_young,3.32E-03
dj_houghton,caniszczyk,9.97E-03
dj_houghton,carolynmacleod4,3.32E-03
dj_houghton,cdamus,3.32E-03
dj_houghton,cdm,3.32E-03
dj_houghton,cdt-build-inbox,3.32E-03
dj_houghton,cdt-core-inbox,3.32E-03
dj_houghton,cfraser,3.32E-03
dj_houghton,cross-project.inbox,3.32E-03
dj_houghton,danberg,3.32E-03
dj_houghton,daniel_megert,6.64E-03
dj_houghton,darin_wright,3.32E-03
dj_houghton,david_williams,6.64E-03
dj_houghton,dean_roberts,3.32E-03
dj_houghton,debbie_wilson,9.97E-03
dj_houghton,dejan,2.33E-02
dj_houghton,ecf.core-inbox,3.32E-03
dj_houghton,eclipse,3.32E-03
dj_houghton,eclipse.sprigogin,3.32E-03
dj_houghton,ed.burnette,3.32E-03
dj_houghton,equinox-inbox,2.99E-02
dj_houghton,equinox.bundles-inbox,9.97E-03
dj_houghton,equinox.components-inbox,3.32E-03
dj_houghton,equinox.framework-inbox,1.99E-02
dj_houghton,equinox.incubator-inbox,3.32E-03
dj_houghton,equinox.p2-inbox,9.97E-03
dj_houghton,equinox.security-inbox,3.32E-03
dj_houghton,erich_gamma,1.66E-02
dj_houghton,frederic_fusier,3.32E-03
dj_houghton,gef-inbox,3.32E-03
dj_houghton,hmalphettes,3.32E-03
dj_houghton,ilias,3.32E-03
dj_houghton,irbull,6.64E-03
dj_houghton,jdt-apt-inbox,3.32E-03
dj_houghton,jdt-core-inbox,1.66E-02
dj_houghton,jdt-debug-inbox,6.64E-03
dj_houghton,jdt-text-inbox,3.32E-03
dj_houghton,jdt-ui-inbox,1.33E-02
dj_houghton,jeff-bugs,3.32E-03
dj_houghton,jeff_mcaffer,3.32E-03
dj_houghton,jeffmcaffer,1.99E-02
dj_houghton,jim_des_rivieres,3.32E-03
dj_houghton,john_arthorne,4.65E-02
dj_houghton,kane.zhu,6.64E-03
dj_houghton,ketanpadegaonkar,3.32E-03
dj_houghton,kevin_haaland,2.99E-02
dj_houghton,kevin_mcguire,9.97E-03
dj_houghton,kim.moir,6.64E-03
dj_houghton,klicnik,6.64E-03
dj_houghton,kmoir,9.97E-03
dj_houghton,l.kirchev,3.32E-03
dj_houghton,martin.oberhuber,3.32E-03
dj_houghton,michael_valenta,3.32E-03
dj_houghton,mike_wilson,1.99E-02
dj_houghton,misha680,3.32E-03
dj_houghton,mpiggott,6.64E-03
dj_houghton,nick_edgar,2.99E-02
dj_houghton,ob1.eclipse,3.32E-03
dj_houghton,orbit.bundles-inbox,3.32E-03
dj_houghton,pascal,6.64E-03
dj_houghton,pascal.rapicault,3.32E-03
dj_houghton,pascal_rapicault,2.33E-02
dj_houghton,pde-build-inbox,9.97E-03
dj_houghton,pde-core-inbox,3.32E-03
dj_houghton,pde-ui-inbox,4.65E-02
dj_houghton,philippe_mulet,1.33E-02
dj_houghton,platform-ant-inbox,1.66E-02
dj_houghton,platform-compare-inbox,3.32E-03
dj_houghton,platform-core-inbox,1.99E-02
dj_houghton,platform-cvs-inbox,3.32E-03
dj_houghton,platform-debug-inbox,9.97E-03
dj_houghton,platform-help-inbox,3.32E-03
dj_houghton,platform-releng-inbox,1.99E-02
dj_houghton,platform-resources-inbox,2.33E-02
dj_houghton,platform-runtime-inbox,1.99E-02
dj_houghton,platform-search-inbox,6.64E-03
dj_houghton,platform-swt-inbox,1.66E-02
dj_houghton,platform-team-inbox,6.64E-03
dj_houghton,platform-text-inbox,1.33E-02
dj_houghton,platform-ua-inbox,3.32E-03
dj_houghton,platform-ui-inbox,3.65E-02
dj_houghton,platform-update-inbox,2.99E-02
dj_houghton,platform-vcm-inbox,9.97E-03
dj_houghton,rafael_chaves,1.99E-02
dj_houghton,randy_giffen,3.32E-03
dj_houghton,remy.suen,3.32E-03
dj_houghton,rodrigo,1.99E-02
dj_houghton,rodrigo_peretti,3.32E-03
dj_houghton,simon_kaegi,9.97E-03
dj_houghton,sonia_dimitrov,3.32E-03
dj_houghton,susan,6.64E-03
dj_houghton,susan_franklin,3.32E-03
dj_houghton,szymon.brandys,6.64E-03
dj_houghton,tjwatson,9.97E-03
dj_houghton,tod_creasey,1.33E-02
dj_houghton,wassim.melhem,3.32E-03
dj_houghton,weconsultants,3.32E-03
dj_houghton,wst.common-inbox,3.32E-03
dj_houghton,wst.server-inbox,3.32E-03
dj_houghton,zx,6.64E-03
djo,bokowski,1.25E-01
djo,boris_bokowski,1.25E-01
djo,gmendel,2.50E-01
djo,qualidafial,2.50E-01
djo,steve_northover,1.25E-01
djo,winchest,1.25E-01
dkeysell,nmehrega,1
dkhodges,jkubasta,1.00E-01
dkhodges,jptoomey,2.00E-01
dkhodges,kdsiefke,1.00E-01
dkhodges,mddunn,1.00E-01
dkhodges,nevicosi,1.00E-01
dkhodges,scott.schneider,2.00E-01
dkhodges,toddmm,2.00E-01
dklinger,wayne,1
dkolovos,gunnar,3.33E-01
dkolovos,louis,3.33E-01
dkolovos,nyoescape,3.33E-01
dltk.common-inbox,alex.panchenko,4.29E-01
dltk.common-inbox,andrei.sobolev,1.43E-01
dltk.common-inbox,andrey,1.43E-01
dltk.common-inbox,jgangemi,1.43E-01
dltk.common-inbox,kaloyan.r,1.43E-01
dltk.python-inbox,alex.panchenko,1
dltk.ruby-inbox,alex.panchenko,1
dlwhiteman,amehrega,1.15E-01
dlwhiteman,bradley.beck,3.85E-02
dlwhiteman,bsubram,3.85E-02
dlwhiteman,david_whiteman,3.85E-02
dlwhiteman,hkyleung,3.85E-02
dlwhiteman,jagmits,3.85E-02
dlwhiteman,jason.losh,7.69E-02
dlwhiteman,jhllwy,3.85E-02
dlwhiteman,jim,3.85E-02
dlwhiteman,johnarwe,3.85E-02
dlwhiteman,kuspa01,7.69E-02
dlwhiteman,leonard.richardson,3.85E-02
dlwhiteman,mark.mccraw,3.85E-02
dlwhiteman,ruthdaly,7.69E-02
dlwhiteman,sadravid,7.69E-02
dlwhiteman,sleeloy,3.85E-02
dlwhiteman,srinivasreddy.doma,3.85E-02
dlwhiteman,stjerman,7.69E-02
dlwhiteman,vasconi,3.85E-02
dmcknigh,ankitp,3.85E-02
dmcknigh,david_dykstal,7.69E-02
dmcknigh,ddykstal.eclipse,7.69E-02
dmcknigh,eyasser,3.85E-02
dmcknigh,gbrodsky,3.85E-02
dmcknigh,javier.montalvoorus,3.85E-02
dmcknigh,kjdoyle,7.69E-02
dmcknigh,kmunir,1.15E-01
dmcknigh,martin.oberhuber,1.15E-01
dmcknigh,recoskie,3.85E-02
dmcknigh,rupenm,7.69E-02
dmcknigh,samuelwu,3.85E-02
dmcknigh,turnham,3.85E-02
dmcknigh,uwe.stieber,3.85E-02
dmcknigh,xuanchen,1.15E-01
dmcknigh,yantzi,3.85E-02
dmichonneau,agoel,8.40E-03
dmichonneau,birt-build-inbox,8.40E-03
dmichonneau,birt-chart-inbox,8.40E-03
dmichonneau,birt-data-inbox,2.52E-02
dmichonneau,birt-report-inbox,3.36E-02
dmichonneau,birt-reportdesigner-inbox,4.20E-02
dmichonneau,birt-reportengine-inbox,5.04E-02
dmichonneau,birt-reportviewer-inbox,8.40E-03
dmichonneau,clin,8.40E-03
dmichonneau,doshiro,8.40E-03
dmichonneau,gxue,1.68E-02
dmichonneau,hchristensen,5.04E-02
dmichonneau,heng.li,8.40E-02
dmichonneau,jluo,8.40E-03
dmichonneau,jweathersby,8.40E-03
dmichonneau,jzhai,8.40E-03
dmichonneau,kmcqueen,8.40E-03
dmichonneau,kylegruskin,8.40E-03
dmichonneau,lzhu,8.40E-03
dmichonneau,mpadhye,2.52E-02
dmichonneau,nli,9.24E-02
dmichonneau,paules,8.40E-03
dmichonneau,qwang,4.20E-02
dmichonneau,slee,8.40E-03
dmichonneau,sleeloy,3.36E-02
dmichonneau,swang,8.40E-03
dmichonneau,wenfeng.fwd,8.40E-03
dmichonneau,whe,8.40E-03
dmichonneau,wyan,8.40E-03
dmichonneau,xwang,8.40E-03
dmichonneau,xzhu,2.52E-02
dmichonneau,ycheng,8.40E-03
dmichonneau,yi.wang,2.52E-02
dmichonneau,yli,8.40E-03
dmichonneau,yulin.wang,1.18E-01
dmichonneau,ywang,5.88E-02
dmichonneau,zliu,8.40E-03
dmichonneau,zqian,9.24E-02
dmorris,jkubasta,1.11E-01
dmorris,jptoomey,3.33E-01
dmorris,nevicosi,1.11E-01
dmorris,paules,3.33E-01
dmorris,sadravid,1.11E-01
dobrou,matthias.gorning,1
dominik.ebert,ivan,1
dominik.gruntz,jdt-core-inbox,1
don.ebright,amehrega,1.11E-01
don.ebright,domsr01,1.11E-01
don.ebright,hkyleung,2.22E-01
don.ebright,jim,1.11E-01
don.ebright,joel.hawkins,1.11E-01
don.ebright,vasconi,1.11E-01
don.ebright,weitzelm,1.11E-01
don.ebright,william.muldoon,1.11E-01
donald,denis.roy,5.00E-01
donald,donald.smith,5.00E-01
donald.g.dunne,ryan.d.brooks,5.00E-01
donald.g.dunne,ryan.schmitt,5.00E-01
donald.smith,denis.roy,2.50E-01
donald.smith,gunnar,2.50E-01
donald.smith,karl.matthias,2.50E-01
donald.smith,webmaster,2.50E-01
doney,davidms,1
dongpo.bian,jouyang,6.67E-01
dongpo.bian,mwu,1.67E-01
dongpo.bian,rlu,1.67E-01
doshiro,babel.server-inbox,7.14E-02
doshiro,birt-reportdesigner-inbox,1.43E-01
doshiro,cdeadmin,2.14E-01
doshiro,hmkung,7.14E-02
doshiro,jmo,7.14E-02
doshiro,jtatchell,7.14E-02
doshiro,kitlo,7.14E-02
doshiro,qwang,7.14E-02
doshiro,wenfeng.fwd,7.14E-02
doshiro,xuelan.li,1.43E-01
doug.gaff,dgaff.eclipse,1
doug.satchwell,d_a_carver,6.67E-01
doug.satchwell,equinox.framework-inbox,3.33E-01
doug.schaefer,anton.leherbauer,4.00E-01
doug.schaefer,marc-andre.laperle,2.00E-01
doug.schaefer,martin.oberhuber,2.00E-01
doug.schaefer,mikekucera,2.00E-01
douge,carolynmacleod4,1
douglas.clarke,andrei.ilitchev,1.90E-01
douglas.clarke,christopher.delahunt,4.76E-02
douglas.clarke,dali.general-inbox,4.76E-02
douglas.clarke,eclipselink.foundation-inbox,4.76E-02
douglas.clarke,eclipselink.incubator-inbox,4.76E-02
douglas.clarke,eclipselink.orm-inbox,4.76E-02
douglas.clarke,eric.gwin,9.52E-02
douglas.clarke,guy.pelletier,4.76E-02
douglas.clarke,jamesssss,4.76E-02
douglas.clarke,michael.f.obrien,9.52E-02
douglas.clarke,michael.norman,4.76E-02
douglas.clarke,peter.krogh,9.52E-02
douglas.clarke,rick.sapir,4.76E-02
douglas.clarke,tom.ware,9.52E-02
douglas.pollock,a.premdas,6.62E-03
douglas.pollock,andrea_covas,6.62E-03
douglas.pollock,auzdixmiqqzw,6.62E-03
douglas.pollock,bbiggs,3.31E-02
douglas.pollock,billy.biggs,6.62E-03
douglas.pollock,bokowski,1.32E-02
douglas.pollock,boris_bokowski,1.32E-02
douglas.pollock,bosko.vukojevic,6.62E-03
douglas.pollock,chris_mclaren,3.97E-02
douglas.pollock,csmclaren,6.62E-03
douglas.pollock,daniel_megert,1.32E-02
douglas.pollock,darin.eclipse,6.62E-03
douglas.pollock,dejan,1.99E-02
douglas.pollock,dpollock,2.65E-02
douglas.pollock,eclipse,1.99E-02
douglas.pollock,emoffatt,1.32E-02
douglas.pollock,gabriele.garuglieri,6.62E-03
douglas.pollock,hudsonr,6.62E-03
douglas.pollock,ines_khelifi,6.62E-03
douglas.pollock,jdt-debug-inbox,6.62E-03
douglas.pollock,jdt-ui-inbox,2.65E-02
douglas.pollock,jean-michel_lemieux,6.62E-03
douglas.pollock,jkohen,6.62E-03
douglas.pollock,john_arthorne,2.65E-02
douglas.pollock,karice_mcintyre,2.65E-02
douglas.pollock,kim.horne,1.32E-02
douglas.pollock,kim_horne,6.62E-03
douglas.pollock,mdelder,6.62E-03
douglas.pollock,michaelvanmeekeren,1.26E-01
douglas.pollock,mvm,3.97E-02
douglas.pollock,nick_edgar,4.64E-02
douglas.pollock,pde-ui-inbox,1.32E-02
douglas.pollock,platform-core-inbox,6.62E-03
douglas.pollock,platform-cvs-inbox,6.62E-03
douglas.pollock,platform-debug-inbox,2.65E-02
douglas.pollock,platform-releng-inbox,6.62E-03
douglas.pollock,platform-swt-inbox,1.26E-01
douglas.pollock,platform-team-inbox,6.62E-03
douglas.pollock,platform-text-inbox,1.99E-02
douglas.pollock,platform-update-inbox,6.62E-03
douglas.pollock,pollockd,1.32E-02
douglas.pollock,pwebster,1.99E-02
douglas.pollock,silenio_quarti,6.62E-03
douglas.pollock,sonia_dimitrov,1.32E-02
douglas.pollock,steve_northover,1.32E-02
douglas.pollock,susan,6.62E-03
douglas.pollock,susan_franklin,3.31E-02
douglas.pollock,sxenos,3.31E-02
douglas.pollock,thestijn,6.62E-03
douglas.pollock,tod_creasey,3.31E-02
douglas.pollock,veronika_irvine,6.62E-03
dparikh,jlanuti,5.00E-01
dparikh,mdelder,5.00E-01
dpchou,anthonyh,2.33E-02
dpchou,avainch,2.33E-02
dpchou,bpayton,1.16E-01
dpchou,brian.fitzpatrick,2.33E-02
dpchou,david_williams,2.33E-02
dpchou,dirk.leroux,2.33E-02
dpchou,hskolwal,6.98E-02
dpchou,hui.cao,2.33E-02
dpchou,jeffliu,2.33E-02
dpchou,jgraham,2.33E-02
dpchou,jlanuti,2.33E-02
dpchou,kitlo,2.33E-02
dpchou,ledunnel,1.63E-01
dpchou,lj,9.30E-02
dpchou,neilwang,2.33E-02
dpchou,quyon,9.30E-02
dpchou,rcernich,2.33E-02
dpchou,rkartha,4.65E-02
dpchou,sholars,1.16E-01
dpchou,xli,2.33E-02
dpollock,daniel_megert,4.76E-02
dpollock,douglas.pollock,2.38E-01
dpollock,michael_valenta,4.76E-02
dpollock,michaelvanmeekeren,5.24E-01
dpollock,olivier_thomann,4.76E-02
dpollock,pwebster,4.76E-02
dpollock,robert.jakubowski,4.76E-02
drazzib,aclement,1
drwootton,dwootton,1
dsayed,wtu,1
dschaefe,c.doggett,9.09E-02
dschaefe,dave.daoust,1.82E-01
dschaefe,dschaefer,6.36E-01
dschaefe,rick.bottone,9.09E-02
dschaefer,adrian.murariu,1.32E-02
dschaefer,alain,1.32E-02
dschaefer,andrew.ferguson,2.63E-02
dschaefer,aniefer,2.63E-02
dschaefer,anna_dushistova,1.32E-02
dschaefer,anton.leherbauer,1.32E-02
dschaefer,bnicolle,1.32E-02
dschaefer,cdt-build-inbox,2.63E-02
dschaefer,cdt-core-inbox,9.21E-02
dschaefer,cdt-debug-dsf-inbox,1.32E-02
dschaefer,cdt-debug-inbox,1.32E-02
dschaefer,cdt-doc-inbox,2.63E-02
dschaefer,cdt-parser-inbox,1.32E-02
dschaefer,cdt-refactoring-inbox,1.32E-02
dschaefer,cdt-releng-inbox,1.32E-02
dschaefer,cdtdoug,1.32E-02
dschaefer,dave.daoust,2.63E-02
dschaefer,ddaoust,2.63E-02
